input_latitude,input_longitude,ll_uuid,parcel_address,parcel_city,parcel_state,parcel_zip,county,usecode,usedesc,zoning,zoning_description,zoning_type,zoning_subtype,structstyle,numunits,numstories,yearbuilt,sqft,acres,parcel_centroid_lat,parcel_centroid_lon,home_id,fema_flood_zone,fema_zone_subtype,fema_sfha,fema_static_bfe,fema_study_type,fema_zone_desc,fema_api_status,crime_burglary_residence,crime_arson,crime_robbery,crime_burglary_other,crime_theft_motor_vehicle,crime_theft_other,crime_vandalism,crime_other_property,crime_total,crime_insurance_score,hail_events_5yr,hail_max_size_in,hail_avg_size_in,hail_severe_events,hail_extreme_events,hail_damage_total_usd,tornado_events_5yr,tornado_damage_usd,tornado_max_fscale,wind_events_5yr,wind_max_mph,wind_damage_usd,flash_flood_events_5yr,flash_flood_damage_usd,storm_risk_score
32.832586,-96.691553,e998f679-51fb-4ef7-97b6-be657d5fdcf4,9906 EL PATIO DR,DALLAS,TX,75218-3219,dallas,1,SINGLE FAMILY RESIDENCES,R-10(A,Single Family District 10000 Square Feet,Residential,Single Family,15,,1.0,1941.0,,,32.832479,-96.69144,342,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,6,0,0,6,4.8,8,1.25,1.02,0,0,0.0,1,400000000.0,2,6,50.0,15000.0,2,10000.0,25.0
32.76499,-96.601863,d69a089d-eaa4-458b-b984-840a347c48d4,308 S EBRITE ST,MESQUITE,TX,75149-4635,dallas,1,SINGLE FAMILY RESIDENCES,DM-MU,Downtown Mesquite Mixed Use,Mixed,Mixed Use,04,,1.0,1950.0,,,32.76496,-96.602081,343,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,9,1.75,1.18,2,0,17000.0,1,10000.0,0,5,65.0,105000.0,4,501020000.0,29.5
32.849548,-96.595974,9397b9f6-8db0-4872-941c-d56ef0c968b8,5501 MYERS DR,GARLAND,TX,75043-2718,dallas,1,SINGLE FAMILY RESIDENCES,SF-7,Single Family 7,Residential,Single Family,04,,2.0,1960.0,,,32.849691,-96.596067,344,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,11,1.75,1.06,1,0,7000.0,0,0.0,0,7,61.0,1017000.0,0,0.0,17.5
32.656351,-96.679427,3fecfa8f-95ff-467d-bc74-23404d0a6b76,1500 E CLEVELAND RD,Hutchins,TX,75141,dallas,1,SINGLE FAMILY RESIDENCES,NZ,No Zoning,Special,Special,04,,1.0,1940.0,,,32.658717,-96.68327,345,AE,FLOODWAY,T,-9999.0,NP,"High risk – 1% annual chance flood, BFE determined",ok,0,0,0,0,0,0,0,0,0,0.0,2,2.0,2.0,2,2,300000.0,0,0.0,0,1,61.0,8000.0,0,0.0,18.5
32.945475,-96.884704,8c5135f9-eb5c-4114-9778-1c1e7f4c181f,14520 SHOREDALE LN,FARMERS BRANCH,TX,75234-2052,dallas,1,SINGLE FAMILY RESIDENCES,R-6,One Family Residence District 6,Residential,Single Family,14,,1.0,1968.0,,,32.94546,-96.884358,346,AE,,T,-9999.0,NP,"High risk – 1% annual chance flood, BFE determined",ok,0,0,0,0,0,0,0,0,0,0.0,12,1.25,0.95,0,0,0.0,2,40000.0,0,12,78.0,296500.0,1,50000.0,28.0
32.652952,-96.919711,7ad1e80b-c8aa-4b99-a496-65c6694a41a7,687 W CENTER ST,DUNCANVILLE,TX,75116-3101,dallas,2,COMMERCIAL - VACANT PLOTTED LOTS/TRACTS,SF-10,Single Family Residential District,Residential,Single Family,LAND ONLY,0.0,,,,,32.653956,-96.918603,347,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,18,2.0,1.15,3,3,350000.0,0,0.0,0,6,56.0,12000.0,1,75000.0,47.0
32.660933,-96.800883,71797de6-7713-4fa7-a739-5fcefa901c9c,1250 E CAMP WISDOM RD,DALLAS,TX,75241,dallas,2,COMMERCIAL - VACANT PLOTTED LOTS/TRACTS,R-5(A,Single Family District 5000 Square Feet,Residential,Single Family,LAND ONLY,0.0,,,,,32.661131,-96.800878,348,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,4,0,0,4,3.2,5,2.0,1.15,1,1,150000.0,0,0.0,0,7,56.0,85000.0,1,15000.0,18.5
32.893509,-96.580613,52bf2a88-8192-403f-bbac-4ba47c615ec2,3410 WESTSHORE DR,ROWLETT,TX,75088-1576,dallas,1,SINGLE FAMILY RESIDENCES,SF-10,Single Family Residential,Residential,Single Family,18,,2.0,1997.0,,,32.893406,-96.58053,349,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,16,2.25,1.17,3,2,200000.0,1,10000000.0,1,7,61.0,1027000.0,1,3000.0,47.5
32.855895,-96.635845,c39290b6-4309-40ce-983c-14fdb9e158bc,5119 HEATHER GLEN DR,GARLAND,TX,75043,dallas,2,COMMERCIAL IMPROVEMENTS,SF-7,Single Family 7,Residential,Single Family,SCHOOL,0.0,1.0,2008.0,,,32.856979,-96.634352,350,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,11,1.5,1.04,1,0,0.0,1,400000000.0,2,6,60.0,17000.0,0,0.0,27.0
32.705638,-96.891233,c6d9d488-95e8-450a-a2de-8fb88357af21,4306 W KIEST BLVD,DALLAS,TX,75236,dallas,1,SINGLE FAMILY RESIDENCES,R-16(A,Single Family District 16000 Square Feet,Residential,Single Family,18,,2.0,2007.0,,,32.705265,-96.890282,351,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,1,1,3,0,19,0,0,24,25.7,9,2.0,1.22,3,2,300000.0,0,0.0,0,7,56.0,5000.0,2,90000.0,35.5
32.844715,-96.762899,4443bfda-4789-40c0-aa65-67d648942aa9,4712 AMESBURY DR,DALLAS,TX,75206-4729,dallas,1,SFR - CONDOMINIUMS,MF-1(A,Multifamily District 1,Residential,Multi Family,CONDOMINIUM,,1.0,1966.0,,,32.845016,-96.762227,352,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,1,26,0,74,1,0,102,100.7,14,1.5,1.02,1,0,1000.0,2,52000.0,1,6,61.0,10015000.0,7,300160000.0,45.0
32.92126,-96.788711,de8138bb-678a-48c3-8fc7-a188a7eba5c2,49 DOWNS LAKE CIR,DALLAS,TX,75230-1900,dallas,1,SINGLE FAMILY RESIDENCES,PD-218,Planned Development District 218,Planned,Planned,24,,2.0,1997.0,,,32.921344,-96.788822,353,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,3,0,7,0,0,10,10.1,19,2.0,1.13,4,1,68000.0,2,70000.0,1,10,67.0,17500.0,2,40000.0,56.0
32.775885,-96.844041,39106f16-e8ac-4121-bbde-bfe750110fb7,2620 CARMELITA ST,DALLAS,TX,75212,dallas,1,SFR - TOWNHOUSES,PD-944,Planned Development District 944,Planned,Planned,21,,3.0,2022.0,,,32.775878,-96.844012,354,X,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,1,9,0,42,0,0,52,49.1,12,2.0,1.12,3,1,156000.0,0,0.0,0,4,60.0,10050000.0,7,350150000.0,42.0
32.718894,-96.862757,bf7c747b-74a0-44f4-8510-741db781ad21,2607 ENGLE AVE,DALLAS,TX,75233-1517,dallas,1,SINGLE FAMILY RESIDENCES,R-7.5(A,Single Family District 7500 Square Feet,Residential,Single Family,04,,1.0,1954.0,,,32.718772,-96.862801,355,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,1,0,2,0,14,0,0,17,18.2,6,2.0,1.25,2,2,300000.0,0,0.0,0,7,56.0,5000.0,2,90000.0,29.5
32.853831,-96.646125,635dd2a5-7422-4616-ace4-1ba86d43aa23,11200 LBJ FWY,DALLAS,TX,75228,dallas,2,ELECTRIC COMPANIES,MF-2(A,Multifamily District 2,Residential,Multi Family,LAND ONLY,0.0,,,,,32.849941,-96.642263,356,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,4,30,0,52,0,0,86,94.6,9,1.5,1.06,1,0,0.0,1,400000000.0,2,5,59.0,7000.0,0,0.0,24.5
32.657856,-96.777617,c6dad3ab-900f-4967-a111-56c516295cab,7226 VECINO DR,DALLAS,TX,75241-5727,dallas,1,SINGLE FAMILY RESIDENCES,R-7.5(A,Single Family District 7500 Square Feet,Residential,Single Family,13,,1.0,1984.0,,,32.657946,-96.777849,357,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,2,2,0,2,0,0,6,8.6,4,1.0,0.94,0,0,0.0,0,0.0,0,4,60.0,110000.0,1,15000.0,8.0
32.859877,-96.787857,5f987f65-2645-423e-8973-86113d7c9f67,3416 CARUTH BLVD,UNIVERSITY PARK,TX,75225-4823,dallas,1,SINGLE FAMILY RESIDENCES,SF-2,Single Family District 2,Residential,Single Family,24,,3.0,1985.0,,,32.859589,-96.787867,358,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,16,1.5,1.0,1,0,1000.0,2,52000.0,1,9,66.0,10040000.0,7,300160000.0,48.5
